Number,Blocked or Success,Day of Week,Month,Date,Time,Week Number,ISO-8601
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:50, WN30, 2017-07-25 12:50:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:50, WN30, 2017-07-25 12:50:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:51, WN30, 2017-07-25 12:51:00
1800138193, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 12:52, WN30, 2017-07-25 12:52:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:52, WN30, 2017-07-25 12:52:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:53, WN30, 2017-07-25 12:53:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:54, WN30, 2017-07-25 12:54:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:54, WN30, 2017-07-25 12:54:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 12:55, WN30, 2017-07-25 12:55:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 13:00, WN30, 2017-07-25 13:00:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:10, WN30, 2017-07-25 13:10:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:10, WN30, 2017-07-25 13:10:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:11, WN30, 2017-07-25 13:11:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:12, WN30, 2017-07-25 13:12:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:12, WN30, 2017-07-25 13:12:00
1800086400, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 13:13, WN30, 2017-07-25 13:13:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 13:14, WN30, 2017-07-25 13:14:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:14, WN30, 2017-07-25 13:14:00
1800132468, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 13:15, WN30, 2017-07-25 13:15:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:20, WN30, 2017-07-25 13:20:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:30, WN30, 2017-07-25 13:30:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:30, WN30, 2017-07-25 13:30:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:31, WN30, 2017-07-25 13:31:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:32, WN30, 2017-07-25 13:32:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:32, WN30, 2017-07-25 13:32:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:33, WN30, 2017-07-25 13:33:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:34, WN30, 2017-07-25 13:34:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:34, WN30, 2017-07-25 13:34:00
1800132468, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 13:35, WN30, 2017-07-25 13:35:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:40, WN30, 2017-07-25 13:40:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:50, WN30, 2017-07-25 13:50:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:50, WN30, 2017-07-25 13:50:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 13:51, WN30, 2017-07-25 13:51:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:52, WN30, 2017-07-25 13:52:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:52, WN30, 2017-07-25 13:52:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:53, WN30, 2017-07-25 13:53:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 13:54, WN30, 2017-07-25 13:54:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:54, WN30, 2017-07-25 13:54:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 13:55, WN30, 2017-07-25 13:55:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:00, WN30, 2017-07-25 14:00:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:10, WN30, 2017-07-25 14:10:00
61132717, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:10, WN30, 2017-07-25 14:10:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:11, WN30, 2017-07-25 14:11:00
1800138193, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:12, WN30, 2017-07-25 14:12:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:12, WN30, 2017-07-25 14:12:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:13, WN30, 2017-07-25 14:13:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:14, WN30, 2017-07-25 14:14:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:14, WN30, 2017-07-25 14:14:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:15, WN30, 2017-07-25 14:15:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:20, WN30, 2017-07-25 14:20:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:30, WN30, 2017-07-25 14:30:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:30, WN30, 2017-07-25 14:30:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:31, WN30, 2017-07-25 14:31:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:32, WN30, 2017-07-25 14:32:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:32, WN30, 2017-07-25 14:32:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:33, WN30, 2017-07-25 14:33:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:34, WN30, 2017-07-25 14:34:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:34, WN30, 2017-07-25 14:34:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:35, WN30, 2017-07-25 14:35:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:40, WN30, 2017-07-25 14:40:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:50, WN30, 2017-07-25 14:50:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:50, WN30, 2017-07-25 14:50:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:51, WN30, 2017-07-25 14:51:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:52, WN30, 2017-07-25 14:52:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:52, WN30, 2017-07-25 14:52:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:53, WN30, 2017-07-25 14:53:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:54, WN30, 2017-07-25 14:54:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 14:54, WN30, 2017-07-25 14:54:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 14:55, WN30, 2017-07-25 14:55:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:00, WN30, 2017-07-25 15:00:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:10, WN30, 2017-07-25 15:10:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:10, WN30, 2017-07-25 15:10:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:11, WN30, 2017-07-25 15:11:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:12, WN30, 2017-07-25 15:12:00
1800076072, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:12, WN30, 2017-07-25 15:12:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:13, WN30, 2017-07-25 15:13:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:14, WN30, 2017-07-25 15:14:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:14, WN30, 2017-07-25 15:14:00
1800132468, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:15, WN30, 2017-07-25 15:15:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:20, WN30, 2017-07-25 15:20:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:30, WN30, 2017-07-25 15:30:00
61132717, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:30, WN30, 2017-07-25 15:30:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:31, WN30, 2017-07-25 15:31:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:32, WN30, 2017-07-25 15:32:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:32, WN30, 2017-07-25 15:32:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:33, WN30, 2017-07-25 15:33:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:34, WN30, 2017-07-25 15:34:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:34, WN30, 2017-07-25 15:34:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:35, WN30, 2017-07-25 15:35:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:40, WN30, 2017-07-25 15:40:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 15:50, WN30, 2017-07-25 15:50:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:50, WN30, 2017-07-25 15:50:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:51, WN30, 2017-07-25 15:51:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:52, WN30, 2017-07-25 15:52:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:52, WN30, 2017-07-25 15:52:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:53, WN30, 2017-07-25 15:53:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:54, WN30, 2017-07-25 15:54:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:54, WN30, 2017-07-25 15:54:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 15:55, WN30, 2017-07-25 15:55:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:00, WN30, 2017-07-25 16:00:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:10, WN30, 2017-07-25 16:10:00
61132717, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:10, WN30, 2017-07-25 16:10:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:11, WN30, 2017-07-25 16:11:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:12, WN30, 2017-07-25 16:12:00
1800076072, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:12, WN30, 2017-07-25 16:12:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:13, WN30, 2017-07-25 16:13:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:14, WN30, 2017-07-25 16:14:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:14, WN30, 2017-07-25 16:14:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:15, WN30, 2017-07-25 16:15:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:20, WN30, 2017-07-25 16:20:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:30, WN30, 2017-07-25 16:30:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:30, WN30, 2017-07-25 16:30:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:31, WN30, 2017-07-25 16:31:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:32, WN30, 2017-07-25 16:32:00
1800076072, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:32, WN30, 2017-07-25 16:32:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:33, WN30, 2017-07-25 16:33:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:34, WN30, 2017-07-25 16:34:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:34, WN30, 2017-07-25 16:34:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:35, WN30, 2017-07-25 16:35:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:40, WN30, 2017-07-25 16:40:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:50, WN30, 2017-07-25 16:50:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:50, WN30, 2017-07-25 16:50:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:51, WN30, 2017-07-25 16:51:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:52, WN30, 2017-07-25 16:52:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:52, WN30, 2017-07-25 16:52:00
1800086400, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:53, WN30, 2017-07-25 16:53:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 16:54, WN30, 2017-07-25 16:54:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:54, WN30, 2017-07-25 16:54:00
1800132468, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 16:55, WN30, 2017-07-25 16:55:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:00, WN30, 2017-07-25 17:00:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:10, WN30, 2017-07-25 17:10:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:10, WN30, 2017-07-25 17:10:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:11, WN30, 2017-07-25 17:11:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:12, WN30, 2017-07-25 17:12:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:12, WN30, 2017-07-25 17:12:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:13, WN30, 2017-07-25 17:13:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:14, WN30, 2017-07-25 17:14:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:14, WN30, 2017-07-25 17:14:00
1800132468, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:15, WN30, 2017-07-25 17:15:00
61132307, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:20, WN30, 2017-07-25 17:20:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:30, WN30, 2017-07-25 17:30:00
61132717, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:30, WN30, 2017-07-25 17:30:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:31, WN30, 2017-07-25 17:31:00
1800138193, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:32, WN30, 2017-07-25 17:32:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:32, WN30, 2017-07-25 17:32:00
1800086400, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:33, WN30, 2017-07-25 17:33:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:34, WN30, 2017-07-25 17:34:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:34, WN30, 2017-07-25 17:34:00
1800132468, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:35, WN30, 2017-07-25 17:35:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:40, WN30, 2017-07-25 17:40:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:50, WN30, 2017-07-25 17:50:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:50, WN30, 2017-07-25 17:50:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:51, WN30, 2017-07-25 17:51:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:52, WN30, 2017-07-25 17:52:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:52, WN30, 2017-07-25 17:52:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:53, WN30, 2017-07-25 17:53:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 17:54, WN30, 2017-07-25 17:54:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:54, WN30, 2017-07-25 17:54:00
1800132468, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 17:55, WN30, 2017-07-25 17:55:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:00, WN30, 2017-07-25 18:00:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:10, WN30, 2017-07-25 18:10:00
61132717, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:10, WN30, 2017-07-25 18:10:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:11, WN30, 2017-07-25 18:11:00
1800138193, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:12, WN30, 2017-07-25 18:12:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:12, WN30, 2017-07-25 18:12:00
1800086400, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:13, WN30, 2017-07-25 18:13:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:14, WN30, 2017-07-25 18:14:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:14, WN30, 2017-07-25 18:14:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:15, WN30, 2017-07-25 18:15:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:20, WN30, 2017-07-25 18:20:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:30, WN30, 2017-07-25 18:30:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:30, WN30, 2017-07-25 18:30:00
61132300, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:31, WN30, 2017-07-25 18:31:00
1800138193, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:32, WN30, 2017-07-25 18:32:00
1800076072, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:32, WN30, 2017-07-25 18:32:00
1800086400, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:33, WN30, 2017-07-25 18:33:00
61132850, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:34, WN30, 2017-07-25 18:34:00
61136150, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:34, WN30, 2017-07-25 18:34:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:35, WN30, 2017-07-25 18:35:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:40, WN30, 2017-07-25 18:40:00
61132490, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:50, WN30, 2017-07-25 18:50:00
61132717, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:50, WN30, 2017-07-25 18:50:00
61132300, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:51, WN30, 2017-07-25 18:51:00
1800138193, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:52, WN30, 2017-07-25 18:52:00
1800076072, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:52, WN30, 2017-07-25 18:52:00
1800086400, CALL BLOCKED BY CENTRELINK PHONE SYSTEM, Tuesday, July, 25-07-2017, 18:53, WN30, 2017-07-25 18:53:00
61132850, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:54, WN30, 2017-07-25 18:54:00
61136150, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:54, WN30, 2017-07-25 18:54:00
1800132468, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 18:55, WN30, 2017-07-25 18:55:00
61132307, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 19:00, WN30, 2017-07-25 19:00:00
61132490, SUCCESSFULLY ABLE TO ENTER PHONE QUEUE, Tuesday, July, 25-07-2017, 19:10, WN30, 2017-07-25 19:10:00
